qid,docid,docno,rank,score,query,features
14154,6067,66749,14,16.9999941054182,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[8.12417942 9.71052871]
14154,5835,64092,15,16.745464510705933,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.7689218  9.47639735]
14154,2723,29942,16,16.67244005863808,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[8.14971619 8.15546821]
14154,509,5571,17,16.562005826078774,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.97602639 7.87721784]
14154,288,2984,18,16.540772836520734,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[8.16266124 7.98251359]
14154,7581,83119,19,16.405124218176162,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[8.63381081 6.9529502 ]
14154,6553,72048,20,16.235592667720244,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.91472059 8.64858937]
14154,1812,20068,21,16.210404136348338,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[8.05093411 8.31954574]
14154,5894,64769,22,16.04568953054028,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[ 7.57462435 10.60845521]
14154,7052,77332,23,15.85959504302847,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.65583157 7.93643963]
14154,1817,20124,24,15.780478528384878,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.35181567 9.53625258]
14154,7653,83835,25,15.58463508715813,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.35178564 7.83235267]
14154,3465,38277,26,15.479737445112534,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.1680201  8.00817928]
14154,7544,82792,27,15.425973001291752,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.24193259 8.95101708]
14154,4281,47447,28,15.37799104860693,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.90106355 7.40541881]
14154,6137,67446,29,14.90102056543472,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.16109413 6.80447581]
14154,6665,73337,30,14.847221590548468,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.01564104 7.85390261]
14154,1840,20317,31,14.827095440683948,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.69738709 5.62048924]
14154,1562,17436,32,14.795550166621114,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.88167774 7.87799694]
14154,7111,78009,33,14.573739816924842,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.78917075 7.88588089]
14154,4628,50932,34,14.508455712213998,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.50836703 6.28963188]
14154,5871,64454,35,14.37971749545877,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.94682215 6.98655269]
14154,3012,33287,36,14.364623668277279,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.33952008 7.24857396]
14154,1909,21027,37,14.290439880557733,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.52596812 7.20883181]
14154,5352,58825,38,14.290439880557733,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.52596812 7.20883181]
14154,744,8608,39,14.275556016826076,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.66957456 8.32065351]
14154,6451,71067,40,14.245877739233613,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[ 6.76227289 10.41605204]
14154,7713,84490,41,14.016618111313623,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.38205384 7.2866622 ]
14154,2813,30973,42,14.01191500305743,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.00188939 9.3362467 ]
14154,4864,53617,43,13.969489720872712,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.34310524 7.15482446]
14154,466,5136,44,13.96451370970909,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.1458155  6.03588301]
14154,6768,74353,45,13.953368441090648,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.51966235 7.80447868]
14154,3180,35247,46,13.835564376050247,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.5188308  6.32336115]
14154,5463,60074,47,13.820324391692179,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.98819074 5.78799785]
14154,807,9181,48,13.668775355239072,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[7.00149369 4.49185787]
14154,7766,85109,49,13.602312461308259,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.86713063 6.59217259]
14154,1218,13741,50,13.598214662760597,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.9004203  4.20800634]
14154,3425,37804,51,13.598214662760597,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.9004203  4.20800634]
14154,1344,15206,52,13.55460539100203,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.83503852 4.18172761]
14154,4564,50257,53,13.404025937840903,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.81423594 5.49124324]
14154,7863,86107,54,13.37402763105053,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.75506727 4.80127877]
14154,2507,27586,55,13.357110087876613,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.40650058 8.51526906]
14154,5341,58669,56,13.3445750556657,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.85846187 5.49744348]
14154,1623,17950,57,13.304674730469204,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.11150683 7.73709854]
14154,5371,59016,58,13.226604983207283,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.553163   5.33129829]
14154,718,8258,59,13.17853064243224,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.63911436 5.45108793]
14154,2612,28636,60,13.15029706699961,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.48969491 4.58163778]
14154,1518,16908,61,13.087226561996815,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.48384837 6.30441834]
14154,5077,55926,62,13.087226561996815,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.48384837 6.30441834]
14154,1801,19943,63,13.084067209075375,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.52238652 5.01629128]
14154,2519,27685,64,13.059145821930375,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.53651934 4.06229898]
14154,186,1940,65,13.056260348185106,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.99674259 4.85191659]
14154,6442,70932,66,13.038830464361613,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.79563786 6.6511277 ]
14154,2689,29517,67,12.97799637514743,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.52045286 7.20017718]
14154,5474,60145,68,12.950336220248508,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.35265274 5.43571964]
14154,515,5602,69,12.934266137949397,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.45325053 7.16972003]
14154,2967,32667,70,12.818106048917976,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.58319905 7.37100283]
14154,7698,84313,71,12.81049271075566,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.25413426 4.84162445]
14154,1614,17883,72,12.769409651557133,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.1929885  4.80918158]
14154,5911,64934,73,12.732071366091368,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.23568176 5.54813457]
14154,6955,76347,74,12.695220333593298,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.31035318 6.67348133]
14154,4552,50122,75,12.69271910617575,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.12444763 6.34122408]
14154,3531,39077,76,12.669616122771973,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.20118251 4.44575453]
14154,6771,74374,77,12.669616122771973,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.20118251 4.44575453]
14154,1624,17964,78,12.59628386948401,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.13167904 5.61406954]
14154,5655,61982,79,12.561283372044121,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.07990726 5.57481366]
14154,2001,21968,80,12.520127423186421,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.6431713  7.46741017]
14154,6369,70128,81,12.456266155247302,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.04420431 6.34452152]
14154,1457,16264,82,12.449891946981005,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.99142179 4.97378041]
14154,5877,64559,83,12.429612476598844,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.16986724 6.42350354]
14154,6431,70746,84,12.407369360572053,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.96466458 6.1146109 ]
14154,1790,19873,85,12.398039701476335,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.40308085 5.7561115 ]
14154,1724,19129,86,12.374965488166152,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[6.34848276 5.19751497]
14154,5317,58393,87,12.3198825423036,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.92068732 5.60722805]
14154,4998,55206,88,12.302651231023564,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.91351249 4.66173882]
14154,2978,32787,89,12.288472279089934,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.93925702 5.3340558 ]
14154,6849,75174,90,12.273233930860462,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.99559608 6.7883933 ]
14154,5426,59672,91,12.26096810738417,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.96816451 7.0131046 ]
14154,4187,46424,92,12.18561194877353,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.835302  6.1202382]
14154,3913,43326,93,12.18471409199067,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.94840105 6.68852601]
14154,6120,67302,94,12.154850973939876,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.92821287 5.77114998]
14154,1751,19454,95,12.148640067347609,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.36514221 6.8873373 ]
14154,151,1608,96,12.109036379166927,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.75659799 5.04707378]
14154,3190,35341,97,12.109036379166927,Ross pretends to have a conversation with Joey at the table to avoid talking to Rachel,[5.75659799 5.04707378]
